|league_id|name                                 |country         |ext_source  |ext_league_id|matches_count|
|21,511   |Cup                                           |Latvia              |api_football|658          |0            |
|21,513   |Cup                                           |Lithuania           |api_football|661          |0            |
|21,529   |Cup                                           |Slovakia            |api_football|680          |0            |
|21,563   |Cup                                           |Albania             |api_football|707          |0            |
|21,565   |Cup                                           |Armenia             |api_football|709          |0            |
|21,574   |Cup                                           |Luxembourg          |api_football|721          |0            |
|21,576   |Cup                                           |Montenegro          |api_football|723          |0            |
|21,585   |Cup                                           |Serbia              |api_football|732          |0            |
|21,606   |Cup                                           |Macedonia           |api_football|756          |0            |
|21,611   |Cup                                           |Liechtenstein       |api_football|761          |0            |
|21,646   |Cup                                           |Uzbekistan          |api_football|802          |0            |
|21,656   |Cup                                           |Morocco             |api_football|822          |0            |
|21,681   |Cup                                           |Jordan              |api_football|863          |0            |
|21,782   |Cup                                           |Ghana               |api_football|966          |0            |
|21,783   |Cup                                           |Lebanon             |api_football|967          |0            |
|21,851   |Cup                                           |Singapore           |api_football|959          |0            |
|21,524   |Cupa                                          |Moldova             |api_football|674          |0            |
|21,239   |Cupa Rom?niei                                 |Romania             |api_football|285          |0            |
|21,276   |Cura?ao Sekshon Pag?                          |Curacao             |api_football|642          |0            |
|21,678   |Damallsvenskan                                |Sweden              |api_football|549          |0            |
|21,522   |David Kipiani Cup                             |Georgia             |api_football|672          |0            |
|21,024   |DBU Pokalen                                   |Denmark             |api_football|121          |0            |
|20,941   |Denmark Series - Group 1                      |Denmark             |api_football|124          |0            |
|20,942   |Denmark Series - Group 2                      |Denmark             |api_football|125          |0            |
|20,943   |Denmark Series - Group 3                      |Denmark             |api_football|126          |0            |
|21,133   |Denmark Series - Group 4                      |Denmark             |api_football|127          |0            |
|21,793   |Denmark Series - Promotion Round              |Denmark             |api_football|982          |0            |
|21,794   |Denmark Series - Relegation Round             |Denmark             |api_football|983          |0            |
|21,815   |Derde Divisie - Relegation Round              |Netherlands         |api_football|1004         |0            |
|21,327   |Derde Divisie - Saturday                      |Netherlands         |api_football|92           |0            |
|21,328   |Derde Divisie - Sunday                        |Netherlands         |api_football|93           |0            |
|21,570   |DFB Junioren Pokal                            |Germany             |api_football|715          |0            |
|20,966   |DFB Pokal                                     |Germany             |api_football|81           |0            |
|21,841   |DFB Pokal - Women                             |Germany             |api_football|947          |0            |
|21,689   |Dhivehi Premier League                        |Maldives            |api_football|855          |0            |
|21,577   |Diski Challenge                               |South-Africa        |api_football|734          |0            |
|21,828   |Diski Shield                                  |South-Africa        |api_football|935          |0            |
|20,888   |Division 1                                    |United-Arab-Emirates|api_football|303          |0            |
|21,121   |Division 1                                    |Saudi-Arabia        |api_football|308          |0            |
|21,181   |Division 1                                    |Kuwait              |api_football|331          |0            |
|21,122   |Division 2                                    |Saudi-Arabia        |api_football|309          |0            |
|21,055   |Division 2 - Norra G?taland                   |Sweden              |api_football|592          |0            |
|21,056   |Division 2 - Norra Svealand                   |Sweden              |api_football|593          |0            |
|21,057   |Division 2 - Norrland                         |Sweden              |api_football|594          |0            |
|21,899   |Division 2 - Play-offs                        |Sweden              |api_football|1053         |0            |
|21,058   |Division 2 - S?dra Svealand                   |Sweden              |api_football|595          |0            |
|21,060   |Division 2 - ?stra G?taland                   |Sweden              |api_football|597          |0            |
|21,059   |Division 2 - V?stra G?taland                  |Sweden              |api_football|596          |0            |
|20,957   |Division d'Honneur                            |Guadeloupe          |api_football|377          |0            |
|21,028   |Division di Honor                             |Aruba               |api_football|421          |0            |
|21,098   |Division Intermedia                           |Paraguay            |api_football|251          |0            |
|22,042   |Division One League                           |Ghana               |api_football|1196         |0            |
|21,077   |Division Profesional - Apertura               |Paraguay            |api_football|250          |0            |
|21,136   |Division Profesional - Clausura               |Paraguay            |api_football|252          |0            |
|20,884   |Druha Liga                                    |Ukraine             |api_football|336          |0            |
|21,198   |Druha Liga - Group B                          |Ukraine             |api_football|337          |0            |
|21,050   |EAFF E-1 Football Championship                |World               |api_football|23           |0            |
|22,023   |EAFF E-1 Football Championship - Qualification|World               |api_football|1169         |0            |
|21,923   |EAFF E-1 Football Championship - Women        |World               |api_football|1188         |0            |
|20,878   |Eerste Divisie                                |Suriname            |api_football|568          |0            |
|20,872   |EFL Trophy                                    |England             |api_football|46           |0            |
|21,881   |Ekstraliga Women                              |Poland              |api_football|1033         |0            |
|21,155   |Elite One                                     |Cameroon            |api_football|411          |0            |
|21,728   |Elitettan                                     |Sweden              |api_football|736          |0            |
|21,650   |Elite Two                                     |Cameroon            |api_football|813          |0            |
|21,831   |Emirates Cup                                  |World               |api_football|937          |0            |
|21,573   |Emir Cup                                      |Kuwait              |api_football|720          |0            |
|21,735   |Emir Cup                                      |Qatar               |api_football|824          |0            |
|21,017   |Emperor Cup                                   |Japan               |api_football|102          |0            |
|21,092   |Eredivisie Women                              |Netherlands         |api_football|91           |0            |
|21,892   |Erste Liga Cup                                |Switzerland         |api_football|1044         |0            |
|21,971   |Esiliiga B                                    |Estonia             |api_football|1126         |0            |
|21,996   |Estadual Junior U20                           |Brazil              |api_football|1143         |0            |
|21,134   |Ettan - Norra                                 |Sweden              |api_football|563          |0            |
|21,901   |Ettan - Relegation Round                      |Sweden              |api_football|1055         |0            |
|21,135   |Ettan - S?dra                                 |Sweden              |api_football|564          |0            |
|20,848   |Euro Championship                             |World               |api_football|4            |0            |
|21,852   |Euro Championship - Qualification             |World               |api_football|960          |0            |
|20,864   |FA Cup                                        |England             |api_football|45           |0            |
|21,030   |FA Cup                                        |Thailand            |api_football|298          |0            |
|21,226   |FA Cup                                        |Hong-Kong           |api_football|544          |0            |
|21,439   |FA Cup                                        |China               |api_football|171          |0            |
|21,454   |FA Cup                                        |Scotland            |api_football|181          |0            |
|21,460   |FA Cup                                        |South-Korea         |api_football|294          |0            |
|21,548   |FA Cup                                        |Malaysia            |api_football|500          |0            |
|22,043   |FA Cup                                        |Oman                |api_football|1197         |0            |
|21,444   |FAI Cup                                       |Ireland             |api_football|359          |0            |
|21,317   |FAI President's Cup                           |Ireland             |api_football|546          |0            |
|20,873   |FA Trophy                                     |England             |api_football|47           |0            |
|21,655   |FA Trophy                                     |Malta               |api_football|821          |0            |
|21,266   |FA Women's Cup                                |England             |api_football|698          |0            |
|21,089   |FA WSL                                        |England             |api_football|44           |0            |
|21,908   |FA Youth Cup                                  |England             |api_football|1068         |0            |
|21,389   |Federation Cup                                |Bahrain             |api_football|485          |0            |
|21,649   |Federation Cup                                |Bangladesh          |api_football|811          |0            |
|21,865   |Federation Cup                                |Lebanon             |api_football|1018         |0            |
|21,032   |Feminine Division 1                           |France              |api_football|64           |0            |
|20,967   |FIFA Club World Cup                           |World               |api_football|15           |0            |
|22,034   |FIFA Club World Cup - Play-In                 |World               |api_football|1186         |0            |
|21,998   |FIFA Intercontinental Cup                     |World               |api_football|1168         |0            |
|22,063   |Fifa Women Champions Cup                      |World               |api_football|1217         |0            |
|21,383   |First Amateur Division                        |Belgium             |api_football|487          |0            |
|21,023   |FKF Premier League                            |Kenya               |api_football|276          |0            |
|20,961   |Football League                               |Greece              |api_football|198          |0            |
|21,804   |Football League - Championship                |Scotland            |api_football|992          |0            |
|21,583   |Football League - Highland League             |Scotland            |api_football|730          |0            |
|21,584   |Football League - Lowland League              |Scotland            |api_football|731          |0            |
|21,732   |Fotbolti.net Cup A                            |Iceland             |api_football|815          |0            |
|21,388   |Frauenliga                                    |Austria             |api_football|484          |0            |
|21,191   |Friendlies                                    |World               |api_football|10           |0            |
|21,517   |Friendlies Clubs                              |World               |api_football|667          |0            |
|21,516   |Friendlies Women                              |World               |api_football|666          |0            |
|21,544   |Ga?cho - 1                                    |Brazil              |api_football|477          |0            |
|21,545   |Ga?cho - 2                                    |Brazil              |api_football|478          |0            |
|22,003   |Ga?cho - 3                                    |Brazil              |api_football|1150         |0            |
|21,401   |Gamma Ethniki - Group 1                       |Greece              |api_football|576          |0            |
|21,550   |Gamma Ethniki - Group 10                      |Greece              |api_football|694          |0            |
|21,402   |Gamma Ethniki - Group 2                       |Greece              |api_football|577          |0            |
|21,403   |Gamma Ethniki - Group 3                       |Greece              |api_football|578          |0            |
|21,404   |Gamma Ethniki - Group 4                       |Greece              |api_football|579          |0            |
|21,405   |Gamma Ethniki - Group 5                       |Greece              |api_football|580          |0            |
|21,406   |Gamma Ethniki - Group 6                       |Greece              |api_football|581          |0            |
|21,408   |Gamma Ethniki - Group 7                       |Greece              |api_football|582          |0            |
|21,409   |Gamma Ethniki - Group 8                       |Greece              |api_football|583          |0            |
|21,549   |Gamma Ethniki - Group 9                       |Greece              |api_football|693          |0            |
|21,801   |Gamma Ethniki - Promotion Group               |Greece              |api_football|990          |0            |
|21,912   |Gamma Ethniki - Relegation Play-offs          |Greece              |api_football|1099         |0            |
|21,668   |GFA League                                    |Gambia              |api_football|845          |0            |
|21,007   |Girabola                                      |Angola              |api_football|397          |0            |
|21,487   |Goiano - 1                                    |Brazil              |api_football|628          |0            |
|21,877   |Goiano - 2                                    |Brazil              |api_football|1030         |0            |
|21,986   |Goiano - 3                                    |Brazil              |api_football|1133         |0            |
|21,924   |Goiano U20                                    |Brazil              |api_football|1069         |0            |
|22,055   |Guangdong - Hong Kong Cup                     |Hong-Kong           |api_football|1209         |0            |
|21,165   |Gulf Cup of Nations                           |World               |api_football|25           |0            |
|21,170   |Hazfi Cup                                     |Iran                |api_football|495          |0            |
|20,945   |HKFA 1st Division                             |Hong-Kong           |api_football|381          |0            |
|21,802   |HKPL Cup                                      |Hong-Kong           |api_football|1051         |0            |
|21,978   |Hun Sen Cup                                   |Cambodia            |api_football|1174         |0            |
|22,047   |IFA Shield                                    |India               |api_football|1201         |0            |
|21,624   |III Liga - Group 1                            |Poland              |api_football|780          |0            |
|21,625   |III Liga - Group 2                            |Poland              |api_football|781          |0            |
|21,626   |III Liga - Group 3                            |Poland              |api_football|782          |0            |
|21,627   |III Liga - Group 4                            |Poland              |api_football|783          |0            |
|21,254   |I-League                                      |India               |api_football|324          |0            |
|21,571   |I-League - 2nd Division                       |India               |api_football|717          |0            |
|21,586   |I Liga - Women                                |Slovakia            |api_football|733          |0            |
|21,253   |Indian Super League                           |India               |api_football|323          |0            |
|21,166   |International Champions Cup                   |World               |api_football|26           |0            |
|21,838   |International Champions Cup - Women           |World               |api_football|945          |0            |
|21,676   |Iraqi League                                  |Iraq                |api_football|542          |0            |
|21,607   |Irish Cup                                     |Northern-Ireland    |api_football|757          |0            |
|21,836   |Islamic Solidarity Games                      |World               |api_football|941          |0            |
|21,019   |J1 League                                     |Japan               |api_football|98           |0            |
|21,020   |J2 League                                     |Japan               |api_football|99           |0            |
|21,021   |J3 League                                     |Japan               |api_football|100          |0            |
|21,132   |Japan Football League                         |Japan               |api_football|497          |0            |
|21,018   |J-League Cup                                  |Japan               |api_football|101          |0            |
|21,889   |J?niores U19                                  |Portugal            |api_football|1041         |0            |
|21,169   |K3 League                                     |South-Korea         |api_football|295          |0            |
|20,999   |Kakkonen - Lohko A                            |Finland             |api_football|247          |0            |
|21,000   |Kakkonen - Lohko B                            |Finland             |api_football|248          |0            |
|21,001   |Kakkonen - Lohko C                            |Finland             |api_football|249          |0            |
|21,898   |Kakkonen - Play-offs                          |Finland             |api_football|1052         |0            |
|21,555   |Kakkosen Cup                                  |Finland             |api_football|700          |0            |
|21,495   |Kansallinen Liiga                             |Finland             |api_football|640          |0            |
|21,203   |King's Cup                                    |Saudi-Arabia        |api_football|504          |0            |
|21,886   |King's Cup                                    |World               |api_football|1038         |0            |
|21,895   |King's Cup                                    |Bahrain             |api_football|1049         |0            |
|22,051   |Kings Cup                                     |Brazil              |api_football|1205         |0            |
|22,059   |Kings World Cup Nations                       |World               |api_football|1213         |0            |
|21,762   |Kirin Cup                                     |World               |api_football|916          |0            |
|21,118   |K League 1                                    |South-Korea         |api_football|292          |0            |
|21,119   |K League 2                                    |South-Korea         |api_football|293          |0            |
|21,079   |KNVB Beker                                    |Netherlands         |api_football|90           |0            |
|21,275   |Kvindeliga                                    |Denmark             |api_football|638          |0            |
|21,282   |Landesliga - Burgenland                       |Austria             |api_football|224          |0            |
|21,283   |Landesliga - Karnten                          |Austria             |api_football|225          |0            |
|21,284   |Landesliga - Niederosterreich                 |Austria             |api_football|226          |0            |
|21,285   |Landesliga - Oberosterreich                   |Austria             |api_football|227          |0            |
|21,286   |Landesliga - Salzburg                         |Austria             |api_football|228          |0            |
|21,287   |Landesliga - Steiermark                       |Austria             |api_football|229          |0            |
|21,288   |Landesliga - Tirol                            |Austria             |api_football|230          |0            |
|21,289   |Landesliga - Vorarlbergliga                   |Austria             |api_football|231          |0            |
|21,290   |Landesliga - Wien                             |Austria             |api_football|232          |0            |
|21,501   |Lao League                                    |Laos                |api_football|647          |0            |
|20,936   |League                                        |Jordan              |api_football|387          |0            |
|21,771   |League 1 Ontario                                 |Canada              |api_football|923          |0            |
|20,874   |League Cup                                       |England             |api_football|48           |0            |
|20,889   |League Cup                                       |United-Arab-Emirates|api_football|302          |0            |
|21,027   |League Cup                                       |Singapore           |api_football|505          |0            |
|21,176   |League Cup                                       |Northern-Ireland    |api_football|559          |0            |
|21,199   |League Cup                                       |Scotland            |api_football|185          |0            |
|21,205   |League Cup                                       |South-Africa        |api_football|508          |0            |
|21,443   |League Cup                                       |Iceland             |api_football|168          |0            |
|21,445   |League Cup                                       |Ireland             |api_football|360          |0            |
|21,589   |League Cup                                       |Wales               |api_football|738          |0            |
|21,719   |League Cup                                       |Egypt               |api_football|895          |0            |
|21,721   |League Cup                                       |Thailand            |api_football|898          |0            |
|21,751   |League Cup                                       |Finland             |api_football|899          |0            |
|22,045   |League Cup                                       |Hong-Kong           |api_football|1199         |0            |
|21,045   |League One                                       |Scotland            |api_football|183          |0            |
|21,082   |League One                                       |China               |api_football|170          |0            |
|21,273   |Leagues Cup                                      |World               |api_football|772          |0            |
|21,046   |League Two                                       |Scotland            |api_football|184          |0            |
|21,777   |League Two                                       |China               |api_football|929          |0            |
|21,610   |LFA First Division                               |Liberia             |api_football|760          |0            |
|21,222   |L?gmanssteypid                                   |Faroe-Islands       |api_football|491          |0            |
|21,185   |Liga 1                                           |Indonesia           |api_football|274          |0            |
|21,581   |Liga 1 Feminin                                   |Romania             |api_football|728          |0            |
|21,436   |Liga 2                                           |Indonesia           |api_football|275          |0            |
|21,952   |Liga 3                                           |Georgia             |api_football|1104         |0            |
|21,171   |Liga Alef                                        |Israel              |api_football|496          |0            |
|21,245   |Liga de Ascenso                                  |Costa-Rica          |api_football|163          |0            |
|21,103   |Liga de Expansi?n MX                             |Mexico              |api_football|263          |0            |
|22,041   |Liga E Pare                                      |Kosovo              |api_football|1195         |0            |
|21,568   |Liga Femenina                                    |Colombia            |api_football|712          |0            |
|21,818   |Liga III - Play-offs                             |Romania             |api_football|1009         |0            |
|21,628   |Liga III - Serie 1                               |Romania             |api_football|784          |0            |
|21,637   |Liga III - Serie 10                              |Romania             |api_football|793          |0            |
|21,629   |Liga III - Serie 2                               |Romania             |api_football|785          |0            |
|21,630   |Liga III - Serie 3                               |Romania             |api_football|786          |0            |
|21,631   |Liga III - Serie 4                               |Romania             |api_football|787          |0            |
|21,632   |Liga III - Serie 5                               |Romania             |api_football|788          |0            |
|21,633   |Liga III - Serie 6                               |Romania             |api_football|789          |0            |
|21,634   |Liga III - Serie 7                               |Romania             |api_football|790          |0            |
|21,635   |Liga III - Serie 8                               |Romania             |api_football|791          |0            |
|21,636   |Liga III - Serie 9                               |Romania             |api_football|792          |0            |
|21,609   |Liga Mayor                                       |Dominican-Republic  |api_football|759          |0            |
|21,102   |Liga MX                                          |Mexico              |api_football|262          |0            |
|21,523   |Liga MX Femenil                                  |Mexico              |api_football|673          |0            |
|22,046   |Liga MX U21                                      |Mexico              |api_football|1200         |0            |
|20,944   |Liga Nacional                                    |Honduras            |api_football|234          |0            |
|20,958   |Liga Nacional                                    |Guatemala           |api_football|339          |0            |
|21,186   |Liga Paname?a de F?tbol                          |Panama              |api_football|304          |0            |
|21,575   |Liga Premier Serie A                             |Mexico              |api_football|722          |0            |
|21,704   |Liga Premier Serie B                             |Mexico              |api_football|872          |0            |
|21,463   |Liga Primera U20                                 |Nicaragua           |api_football|565          |0            |
|21,003   |Liga Pro                                         |Ecuador             |api_football|242          |0            |
|21,044   |Liga Profesional Argentina                       |Argentina           |api_football|128          |0            |
|21,004   |Liga Pro Serie B                                 |Ecuador             |api_football|243          |0            |
|21,556   |Liga Revela??o U23                               |Portugal            |api_football|701          |0            |
|21,052   |Ligi kuu Bara                                    |Tanzania            |api_football|567          |0            |
|20,891   |Ligue 1                                          |Tunisia             |api_football|202          |0            |
|20,907   |Ligue 1                                          |Algeria             |api_football|186          |0            |
|21,035   |Ligue 1                                          |Guinea              |api_football|378          |0            |
|21,144   |Ligue 1                                          |Ivory-Coast         |api_football|386          |0            |
|21,153   |Ligue 1                                          |Senegal             |api_football|403          |0            |
|21,301   |Ligue 1                                          |Burkina-Faso        |api_football|423          |0            |
|21,302   |Ligue 1                                          |Congo-DR            |api_football|424          |0            |
|21,667   |Ligue 1                                          |Congo               |api_football|844          |0            |
|20,908   |Ligue 2                                          |Algeria             |api_football|187          |0            |
|21,657   |Ligue 2                                          |Tunisia             |api_football|828          |0            |
|21,397   |Ligue A                                          |Burundi             |api_football|566          |0            |
|21,025   |Ligue Ha?tienne                                  |Haiti               |api_football|379          |0            |
|20,947   |Magyar Kupa                                      |Hungary             |api_football|273          |0            |
|20,986   |Major League Soccer                              |USA                 |api_football|253          |0            |
|21,224   |Malaysia Cup                                     |Malaysia            |api_football|499          |0            |
|21,470   |Maranhense                                       |Brazil              |api_football|608          |0            |
|22,001   |Maranhense - 2                                   |Brazil              |api_football|1148         |0            |
|21,489   |Matogrossense                                    |Brazil              |api_football|630          |0            |
|21,945   |Matogrossense 2                                  |Brazil              |api_football|1096         |0            |
|21,615   |Mauritian League                                 |Mauritius           |api_football|763          |0            |
|21,766   |Mediterranean Games                              |World               |api_football|919          |0            |
|20,995   |Meistaradeildin                                  |Faroe-Islands       |api_football|367          |0            |
|21,975   |MFL Cup                                          |Malaysia            |api_football|1170         |0            |
|21,488   |Mineiro - 1                                      |Brazil              |api_football|629          |0            |
|21,480   |Mineiro - 2                                      |Brazil              |api_football|619          |0            |
|21,995   |Mineiro - 3                                      |Brazil              |api_football|1142         |0            |
|21,955   |Mineiro U20                                      |Brazil              |api_football|1107         |0            |
|21,698   |MLS All-Star                                     |USA                 |api_football|866          |0            |
|21,756   |MLS Next Pro                                     |USA                 |api_football|909          |0            |
|21,566   |Nacional B                                       |Bolivia             |api_football|710          |0            |
|21,734   |Nasjonal U19 Champions League                    |Norway              |api_football|823          |0            |
|20,899   |National 1                                       |France              |api_football|63           |0            |
|20,902   |National 2 - Group A                             |France              |api_football|67           |0            |
|20,903   |National 2 - Group B                             |France              |api_football|68           |0            |
|20,904   |National 2 - Group C                             |France              |api_football|69           |0            |
|20,950   |National 2 - Group D                             |France              |api_football|70           |0            |
|21,373   |National 3 - Group A                             |France              |api_football|461          |0            |
|21,374   |National 3 - Group B                             |France              |api_football|462          |0            |
|21,375   |National 3 - Group C                             |France              |api_football|463          |0            |
|21,376   |National 3 - Group D                             |France              |api_football|464          |0            |
|21,377   |National 3 - Group E                             |France              |api_football|465          |0            |
|21,378   |National 3 - Group F                             |France              |api_football|466          |0            |
|21,876   |National 3 - Group G                             |France              |api_football|1029         |0            |
|21,379   |National 3 - Group H                             |France              |api_football|467          |0            |
|21,380   |National 3 - Group I                             |France              |api_football|468          |0            |
|21,381   |National 3 - Group J                             |France              |api_football|469          |0            |
|21,382   |National 3 - Group K                             |France              |api_football|470          |0            |
|21,384   |National 3 - Group L                             |France              |api_football|471          |0            |
|21,385   |National 3 - Group M                             |France              |api_football|472          |0            |
|21,031   |National Football League                         |Fiji                |api_football|376          |0            |
|20,875   |National League                                  |England             |api_football|43           |0            |
|20,881   |National League                                  |Myanmar             |api_football|588          |0            |
|21,846   |National League - Central                        |New-Zealand         |api_football|954          |0            |
|21,902   |National League - Championship - Final           |New-Zealand         |api_football|1056         |0            |
|22,010   |National League Cup                              |England             |api_football|1156         |0            |
|21,847   |National League - National                       |New-Zealand         |api_football|955          |0            |
|21,315   |National League - North                          |England             |api_football|50           |0            |
|21,848   |National League - Northern                       |New-Zealand         |api_football|956          |0            |
|21,795   |National League - North - Play-offs              |England             |api_football|984          |0            |
|21,221   |National League - Play-offs                      |England             |api_football|49           |0            |
|21,316   |National League - South                          |England             |api_football|51           |0            |
|21,849   |National League - Southern                       |New-Zealand         |api_football|957          |0            |
|21,796   |National League - South - Play-offs              |England             |api_football|985          |0            |
|21,234   |National Soccer League                           |Rwanda              |api_football|405          |0            |
|21,417   |NB III - Northeast                               |Hungary             |api_football|633          |0            |
|21,419   |NB III - Northwest                               |Hungary             |api_football|635          |0            |
|21,914   |NB III - Promotion Play-offs                     |Hungary             |api_football|1111         |0            |
|21,869   |NB III - Southeast                               |Hungary             |api_football|1023         |0            |
|21,418   |NB III - Southwest                               |Hungary             |api_football|634          |0            |
|21,422   |New South Wales NPL                              |Australia           |api_football|192          |0            |
|21,742   |New South Wales NPL 2                            |Australia           |api_football|835          |0            |
|21,431   |NISA                                             |USA                 |api_football|523          |0            |
|21,459   |NM Cupen                                         |Norway              |api_football|105          |0            |
|21,939   |NNSW League 1                                    |Australia           |api_football|1090         |0            |
|21,318   |Non League Div One - Isthmian North              |England             |api_football|52           |0            |
|21,319   |Non League Div One - Isthmian South Central      |England             |api_football|53           |0            |
|21,323   |Non League Div One - Isthmian South East         |England             |api_football|57           |0            |
|21,825   |Non League Div One - Northern East               |England             |api_football|932          |0            |
|21,321   |Non League Div One - Northern Midlands           |England             |api_football|55           |0            |
|21,320   |Non League Div One - Northern West               |England             |api_football|54           |0            |
|21,797   |Non League Div One - Play-offs                   |England             |api_football|986          |0            |
|21,826   |Non League Div One - Southern Central            |England             |api_football|933          |0            |
|21,322   |Non League Div One - Southern South              |England             |api_football|56           |0            |
|21,324   |Non League Premier - Isthmian                    |England             |api_football|58           |0            |
|21,805   |Non League Premier - Isthmian - Play-offs        |England             |api_football|993          |0            |
|21,325   |Non League Premier - Northern                    |England             |api_football|59           |0            |
|21,806   |Non League Premier - Northern - Play-offs        |England             |api_football|994          |0            |
|21,824   |Non League Premier - Southern Central            |England             |api_football|931          |0            |
|21,808   |Non League Premier - Southern Central - Play-offs|England             |api_football|996          |0            |
|21,326   |Non League Premier - Southern South              |England             |api_football|60           |0            |
|21,807   |Non League Premier - Southern South - Play-offs  |England             |api_football|995          |0            |
|21,011   |Northern NSW NPL                                 |Australia           |api_football|481          |0            |
|22,030   |Northern Super League                            |Canada              |api_football|1182         |0            |
|20,921   |Northern Territory Premier League                |Australia           |api_football|193          |0            |
|21,150   |NPFL                                             |Nigeria             |api_football|399          |0            |
|21,964   |NPSL                                             |USA                 |api_football|1118         |0            |
|21,965   |NWSL - Liga MXF Summer Cup                       |USA                 |api_football|1119         |0            |
|21,420   |NWSL Women                                       |USA                 |api_football|254          |0            |
|21,496   |NWSL Women - Challenge Cup                       |USA                 |api_football|641          |0            |
|21,603   |Oberliga - Baden-W?rttemberg                     |Germany             |api_football|753          |0            |
|21,832   |Oberliga - Bayern Nord                           |Germany             |api_football|938          |0            |
|21,833   |Oberliga - Bayern S?d                            |Germany             |api_football|939          |0            |
|21,599   |Oberliga - Bremen                                |Germany             |api_football|749          |0            |
|21,595   |Oberliga - Hamburg                               |Germany             |api_football|745          |0            |
|21,600   |Oberliga - Hessen                                |Germany             |api_football|750          |0            |
|21,596   |Oberliga - Mittelrhein                           |Germany             |api_football|746          |0            |
|21,601   |Oberliga - Niederrhein                           |Germany             |api_football|751          |0            |
|21,598   |Oberliga - Niedersachsen                         |Germany             |api_football|748          |0            |
|21,604   |Oberliga - Nordost-Nord                          |Germany             |api_football|754          |0            |
|21,605   |Oberliga - Nordost-S?d                           |Germany             |api_football|755          |0            |
|21,799   |Oberliga - Promotion Round                       |Germany             |api_football|988          |0            |
|21,800   |Oberliga - Relegation Round                      |Germany             |api_football|989          |0            |
|21,602   |Oberliga - Rheinland-Pfalz / Saar                |Germany             |api_football|752          |0            |
|21,594   |Oberliga - Schleswig-Holstein                    |Germany             |api_football|744          |0            |
|21,597   |Oberliga - Westfalen                             |Germany             |api_football|747          |0            |
|22,061   |Obos Supercup                                    |Norway              |api_football|1215         |0            |
|21,051   |OFC Champions League                             |World               |api_football|27           |0            |
|21,174   |OFC Nations Cup                                  |World               |api_football|806          |0            |
|22,060   |Ofc Pro League                                   |World               |api_football|1214         |0            |
|21,967   |OFC U19 Championship                             |World               |api_football|1122         |0            |
|21,492   |?okary Liga                                      |Turkmenistan        |api_football|636          |0            |
|21,953   |Olympics - Intercontinental Play-offs            |World               |api_football|1105         |0            |
|20,973   |Olympics Men                                     |World               |api_football|480          |0            |
|21,682   |Olympics Men - Qualification Concacaf            |World               |api_football|881          |0            |
|21,126   |Olympics Women                                   |World               |api_football|524          |0            |
|21,683   |Olympics Women - Qualification Asia              |World               |api_football|882          |0            |
|21,972   |Olympics Women - Qualification CAF               |World               |api_football|1047         |0            |
|21,421   |Pacific Coast Soccer League                      |Canada              |api_football|260          |0            |
|21,272   |Pacific Games                                    |World               |api_football|770          |0            |
|21,893   |Pan American Games                               |World               |api_football|1045         |0            |
|21,486   |Paraense                                         |Brazil              |api_football|627          |0            |
|21,961   |Paraense A3                                      |Brazil              |api_football|1115         |0            |
|21,999   |Paraense B1                                      |Brazil              |api_football|1145         |0            |
|22,011   |Paraense U20                                     |Brazil              |api_football|1157         |0            |
|21,465   |Paraibano                                        |Brazil              |api_football|603          |0            |
|21,885   |Paraibano 2                                      |Brazil              |api_football|1037         |0            |
|21,966   |Paraibano U20                                    |Brazil              |api_football|1120         |0            |
|21,468   |Paranaense - 1                                   |Brazil              |api_football|606          |0            |
|21,475   |Paranaense - 2                                   |Brazil              |api_football|614          |0            |
|21,991   |Paranaense - 3                                   |Brazil              |api_football|1138         |0            |
|21,926   |Paranaense U20                                   |Brazil              |api_football|1071         |0            |
|21,542   |Paulista - A1                                    |Brazil              |api_football|475          |0            |
|21,543   |Paulista - A2                                    |Brazil              |api_football|476          |0            |
|21,467   |Paulista - A3                                    |Brazil              |api_football|605          |0            |
|21,919   |Paulista - A4                                    |Brazil              |api_football|1062         |0            |
|21,947   |Paulista S?rie B                                 |Brazil              |api_football|1098         |0            |
|21,934   |Paulista - U20                                   |Brazil              |api_football|1086         |0            |
|21,482   |Pernambucano - 1                                 |Brazil              |api_football|622          |0            |
|21,970   |Pernambucano - 2                                 |Brazil              |api_football|1125         |0            |
|22,004   |Pernambucano - 3                                 |Brazil              |api_football|1151         |0            |
|21,936   |Pernambucano - U20                               |Brazil              |api_football|1088         |0            |
|21,116   |Persian Gulf Pro League                          |Iran                |api_football|290          |0            |
|21,617   |PFL                                              |Philippines         |api_football|765          |0            |
|21,262   |Piala Indonesia                                  |Indonesia           |api_football|718          |0            |
|21,772   |Piala Presiden                                   |Indonesia           |api_football|924          |0            |
|21,481   |Piauiense                                        |Brazil              |api_football|621          |0            |
|22,049   |Piauiense - 2                                    |Brazil              |api_football|1203         |0            |
|21,477   |Potiguar                                         |Brazil              |api_football|616          |0            |
|22,002   |Potiguar - 2                                     |Brazil              |api_football|1149         |0            |
|21,992   |Potiguar - U20                                   |Brazil              |api_football|1139         |0            |
|21,608   |Premier Division                                 |Gibraltar           |api_football|758          |0            |
|21,894   |Premier Division                                 |Antigua-And-Barbuda |api_football|1048         |0            |
|21,910   |Premier Division                                 |Grenada             |api_football|1080         |0            |
|21,178   |Premier Intermediate League                      |Northern-Ireland    |api_football|561          |0            |
